mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__learning_rate,param_classifier__max_iter,param_classifier__max_leaf_nodes,param_classifier__min_samples_leaf,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,split4_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_recall_fpr_0p1,split1_test_recall_fpr_0p1,split2_test_recall_fpr_0p1,split3_test_recall_fpr_0p1,split4_test_recall_fpr_0p1,mean_test_recall_fpr_0p1,std_test_recall_fpr_0p1,rank_test_recall_fpr_0p1
3.9358232021331787,0.24463766503009218,0.3642291069030762,0.07774125502857723,0.08322913548258405,445,16,24,"{'classifier__learning_rate': np.float64(0.08322913548258405), 'classifier__max_iter': 445, 'classifier__max_leaf_nodes': 16, 'classifier__min_samples_leaf': 24}",0.9795742916744875,0.9694989300750477,0.9617595743674365,0.994007585475734,0.9835687910265436,0.9776818345238498,0.01118254075585049,5,0.7848369454402822,0.7412986760575381,0.7176839775329692,0.789139325611429,0.7392694916911565,0.754445683266675,0.02786345719179924,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
3.5580466747283936,0.14998202974958627,0.3917372226715088,0.05272588235199043,0.05579483854494223,543,21,16,"{'classifier__learning_rate': np.float64(0.05579483854494223), 'classifier__max_iter': 543, 'classifier__max_leaf_nodes': 21, 'classifier__min_samples_leaf': 16}",0.9805921035944558,0.9688110615492068,0.9591202406426784,0.9936789557309856,0.9672278787103021,0.9738860480455258,0.012040316862631024,12,0.7859842842247265,0.740004481383387,0.7177599006472569,0.7842501034805057,0.739441275742441,0.7534880090956635,0.027047840279663976,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
3.3356886863708497,0.21062139597441898,0.38200178146362307,0.05015204639270589,0.10408361292114134,530,49,18,"{'classifier__learning_rate': np.float64(0.10408361292114134), 'classifier__max_iter': 530, 'classifier__max_leaf_nodes': 49, 'classifier__min_samples_leaf': 18}",0.9680635617414319,0.9317624404862941,0.9123353025146713,0.9842867120607952,0.9378022990168936,0.9468500631640172,0.025893174001360132,36,0.7593626226015191,0.733324236034425,0.7008220836159813,0.7890655126913086,0.7449404317758666,0.74550297734382,0.029102593404320733,33,0.8205128205128205,0.7341772151898734,0.7468354430379747,0.8860759493670886,0.7974683544303798,0.7970139565076273,0.05468232060284917,13
3.6064242839813234,0.15078219640601984,0.38705954551696775,0.04121624662001629,0.08430151543891574,149,18,6,"{'classifier__learning_rate': np.float64(0.08430151543891574), 'classifier__max_iter': 149, 'classifier__max_leaf_nodes': 18, 'classifier__min_samples_leaf': 6}",0.9881026058127023,0.9740020758491921,0.9560843807652816,0.9936007635563248,0.9627795509376105,0.9749138753842221,0.014323166379290696,9,0.7878998102761994,0.7322987684352104,0.7144467935375628,0.7877874551757464,0.7384518583970867,0.7521769371643612,0.030170567690035264,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
3.4108578681945803,0.05220508431175762,0.39540114402771,0.06858180058634906,0.09077961615333649,153,18,26,"{'classifier__learning_rate': np.float64(0.09077961615333649), 'classifier__max_iter': 153, 'classifier__max_leaf_nodes': 18, 'classifier__min_samples_leaf': 26}",0.9804289267699613,0.9666472809436486,0.9648144953265568,0.992893694816777,0.9658696722885264,0.974130814029094,0.010979575984667424,10,0.7840367638421449,0.739121686125736,0.7111519317387203,0.7836973396496537,0.739823871592011,0.7515663185896532,0.028329521465935627,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
6.424950313568115,0.6536784680056483,1.2099130153656006,0.19676879196212688,0.01594952556655613,501,40,16,"{'classifier__learning_rate': np.float64(0.01594952556655613), 'classifier__max_iter': 501, 'classifier__max_leaf_nodes': 40, 'classifier__min_samples_leaf': 16}",0.966660071955625,0.9499284861605416,0.9299083676757447,0.9914111044018578,0.944024420445723,0.9563864901278984,0.021108707394206946,31,0.7266035287178859,0.7388312617240526,0.681851584981535,0.791233402514331,0.7353988421501366,0.7347837240175882,0.03484839758801318,40,0.0,0.759493670886076,0.0,0.8987341772151899,0.810126582278481,0.49367088607594933,0.4055376968741177,21
2.6870066642761232,0.06874475814110156,0.22480449676513672,0.03642878593068596,0.18850479889719593,545,28,20,"{'classifier__learning_rate': np.float64(0.18850479889719593), 'classifier__max_iter': 545, 'classifier__max_leaf_nodes': 28, 'classifier__min_samples_leaf': 20}",0.9798348391256879,0.9529747809366923,0.9364300402647959,0.9937966613889269,0.9600074853007059,0.9646087614033618,0.020170912307828043,22,0.7886831262375158,0.7558037745545548,0.712429393510217,0.7843860622871373,0.7551586842064122,0.7592922081591674,0.02727235291128249,7,0.8589743589743589,0.7848101265822784,0.7974683544303798,0.9113924050632911,0.8354430379746836,0.8376176566049984,0.045396371891538716,1
4.2734802722930905,0.2662776830450136,0.40900745391845705,0.09559094788432845,0.07204274607310872,561,37,29,"{'classifier__learning_rate': np.float64(0.07204274607310872), 'classifier__max_iter': 561, 'classifier__max_leaf_nodes': 37, 'classifier__min_samples_leaf': 29}",0.986140256539896,0.9376861238107692,0.9499227817492228,0.9915327057553337,0.9702958780758604,0.9671155491862164,0.020639446924429945,20,0.7831647034476664,0.740809428076675,0.7073340397578154,0.7900475598346051,0.7441634145399156,0.7531038291313354,0.030313206140537657,21,0.8076923076923077,0.759493670886076,0.7848101265822784,0.8987341772151899,0.8227848101265823,0.8147030185004869,0.04715370209877842,9
3.4524128913879393,0.24292135077695273,0.31428956985473633,0.045071617204887476,0.19262268462637636,312,30,17,"{'classifier__learning_rate': np.float64(0.19262268462637636), 'classifier__max_iter': 312, 'classifier__max_leaf_nodes': 30, 'classifier__min_samples_leaf': 17}",0.9683219955031963,0.9454054445127738,0.9271891721925252,0.9963658725940603,0.9578929574172653,0.9590350884439642,0.023156286951300006,29,0.7893173316411508,0.7584654852406075,0.711082217545657,0.7894418093160565,0.7518160153481561,0.7600245718183256,0.028943409723347406,5,0.8333333333333334,0.7721518987341772,0.810126582278481,0.8987341772151899,0.8354430379746836,0.829957805907173,0.041246749062784596,3
3.8470291614532472,0.3321544100939176,0.36742229461669923,0.05525422428704962,0.061556316037040225,152,38,29,"{'classifier__learning_rate': np.float64(0.061556316037040225), 'classifier__max_iter': 152, 'classifier__max_leaf_nodes': 38, 'classifier__min_samples_leaf': 29}",0.9863233020450932,0.9537800768565077,0.9288146511543781,0.9901230204997062,0.9696190009767065,0.9657320103064784,0.02253784146780265,21,0.779632532100082,0.7424800263229111,0.7061699807012042,0.7891315217714476,0.7384954488920015,0.7511819019575293,0.030041151062031847,28,0.8205128205128205,0.759493670886076,0.0,0.9113924050632911,0.810126582278481,0.6603050957481337,0.3337660925583704,14
3.7734975814819336,0.1396736983788292,0.5448344230651856,0.10268256431930026,0.06337755684060234,479,43,19,"{'classifier__learning_rate': np.float64(0.06337755684060234), 'classifier__max_iter': 479, 'classifier__max_leaf_nodes': 43, 'classifier__min_samples_leaf': 19}",0.9669620477197802,0.9329145924406811,0.9084647898689655,0.9802357452326426,0.9493814192018832,0.9475917188927905,0.025260165230915177,35,0.7235831107019457,0.733367526865406,0.6921827288776878,0.7950577289103153,0.7411381995452698,0.7370658589801249,0.03343530608513835,38,0.0,0.759493670886076,0.7721518987341772,0.8987341772151899,0.810126582278481,0.6481012658227848,0.327689224002926,18
5.1213020324707035,0.09891292433772264,0.6928877353668212,0.03944252389555917,0.041400718421970475,444,21,13,"{'classifier__learning_rate': np.float64(0.041400718421970475), 'classifier__max_iter': 444, 'classifier__max_leaf_nodes': 21, 'classifier__min_samples_leaf': 13}",0.9890950534594332,0.9767962634714542,0.9678489638841198,0.9925305603401499,0.9688518272203379,0.9790245336750989,0.010170256927649045,2,0.7890841532287565,0.7344010111796002,0.7139460862998752,0.7850142654501473,0.7412535244352529,0.7527398081187264,0.029447414338460407,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
3.376325178146362,0.14190747801064915,0.4148144245147705,0.15264756843377458,0.1567265061663649,591,22,28,"{'classifier__learning_rate': np.float64(0.1567265061663649), 'classifier__max_iter': 591, 'classifier__max_leaf_nodes': 22, 'classifier__min_samples_leaf': 28}",0.9753972186101618,0.9700017530629905,0.9474689109583133,0.9946923930979407,0.9704928889643294,0.9716106329387472,0.015058329716944173,19,0.8007775452659981,0.7404334107858841,0.7133290056310944,0.7899649053018436,0.7363636511545968,0.7561737036278833,0.033487941542085224,14,0.0,0.759493670886076,0.8227848101265823,0.0,0.0,0.31645569620253167,0.38809391687989603,24
9.731296920776368,0.7935038512797074,1.1939796924591064,0.21476045936009347,0.012675166315866047,598,31,12,"{'classifier__learning_rate': np.float64(0.012675166315866047), 'classifier__max_iter': 598, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 12}",0.9868114233922854,0.9524570708265274,0.9652882397299727,0.992584543549702,0.9686802774848278,0.9731643109966631,0.01465822608469246,15,0.7880472941124911,0.7510233817645954,0.7033714109974599,0.7922973207691151,0.7298990375397469,0.7529276890366816,0.0339797717251976,22,0.0,0.759493670886076,0.0,0.0,0.0,0.1518987341772152,0.3037974683544304,29
4.653580141067505,0.23953182340804383,0.40325489044189455,0.06213606795874138,0.1485113619277876,388,19,14,"{'classifier__learning_rate': np.float64(0.1485113619277876), 'classifier__max_iter': 388, 'classifier__max_leaf_nodes': 19, 'classifier__min_samples_leaf': 14}",0.9870247651127386,0.9603082886487782,0.9633551399528621,0.9924381767031842,0.9825961193307196,0.9771444979496566,0.012921616015802261,6,0.7969988064235384,0.7507255124071088,0.7019302796348695,0.7809575233469068,0.7378447488893838,0.7536913741403615,0.03334096386005573,19,0.0,0.7974683544303798,0.8227848101265823,0.0,0.0,0.32405063291139247,0.39696008782787323,22
3.914256286621094,0.0578265690772445,0.39134016036987307,0.04093601458462215,0.0781084884234118,140,42,11,"{'classifier__learning_rate': np.float64(0.0781084884234118), 'classifier__max_iter': 140, 'classifier__max_leaf_nodes': 42, 'classifier__min_samples_leaf': 11}",0.9652245950030127,0.9416939597240733,0.9082239524057312,0.9734149388793195,0.9606687796177209,0.9498452451259716,0.023272211869817094,34,0.7501850042502171,0.7335814255079595,0.7041931998572915,0.7934296672471086,0.7476964478737772,0.7458171489472707,0.028885386925514917,31,0.0,0.759493670886076,0.7848101265822784,0.8987341772151899,0.8227848101265823,0.6531645569620254,0.3299502518910405,16
3.4739635467529295,0.11775957053892135,0.24567666053771972,0.028590260992362504,0.1715073297800619,367,48,5,"{'classifier__learning_rate': np.float64(0.1715073297800619), 'classifier__max_iter': 367, 'classifier__max_leaf_nodes': 48, 'classifier__min_samples_leaf': 5}",0.9788678966648239,0.9423065578469048,0.8896119887247442,0.9715529355457173,0.9383916620984998,0.9441462081761379,0.031518897701798124,37,0.7696848113633009,0.7546286613321799,0.7154547065105974,0.7971214522078091,0.7468004253749957,0.7567380113577766,0.026855011290527857,13,0.8205128205128205,0.7341772151898734,0.7848101265822784,0.8987341772151899,0.810126582278481,0.8096721843557286,0.05360480711269312,10
6.076546716690063,0.3769874401475334,0.7170522689819336,0.08010044357249718,0.02207608655434449,506,38,9,"{'classifier__learning_rate': np.float64(0.02207608655434449), 'classifier__max_iter': 506, 'classifier__max_leaf_nodes': 38, 'classifier__min_samples_leaf': 9}",0.9803473383577143,0.9411786148576263,0.9300185602065831,0.9921703476351736,0.9570041823074205,0.9601438086729036,0.023284966115286656,27,0.7310453152405991,0.7424505243168206,0.6824098206989572,0.7926280880315025,0.7384822937427338,0.7374032084061227,0.035046034439629836,36,0.0,0.759493670886076,0.0,0.9113924050632911,0.810126582278481,0.4962025316455696,0.4080899580680483,19
3.637037420272827,0.0721570111607505,0.33362154960632323,0.046219341307759496,0.1486251738842322,459,36,7,"{'classifier__learning_rate': np.float64(0.1486251738842322), 'classifier__max_iter': 459, 'classifier__max_leaf_nodes': 36, 'classifier__min_samples_leaf': 7}",0.977561072942577,0.9354249508168438,0.9418458918499266,0.985209435374585,0.9595688021571022,0.9599220306282069,0.019378168826512093,28,0.7819542308986767,0.7422028423284052,0.7162654530922431,0.7918605897525214,0.7553516375975252,0.7575269507338743,0.027267424732844107,11,0.8205128205128205,0.759493670886076,0.8227848101265823,0.8734177215189873,0.810126582278481,0.8172671210645894,0.036283958517691,7
3.6670764923095702,0.14105210640888366,0.34601845741271975,0.047122251218526034,0.09972083578077036,200,28,7,"{'classifier__learning_rate': np.float64(0.09972083578077036), 'classifier__max_iter': 200, 'classifier__max_leaf_nodes': 28, 'classifier__min_samples_leaf': 7}",0.982023071342937,0.9601884960110859,0.9693426848577098,0.9926452050944566,0.9634084275024973,0.9735215769617372,0.012128466832297942,14,0.7966466183530938,0.7490492675128919,0.709979659880503,0.7879903634678251,0.759191585535049,0.7605714989498726,0.03081366102932674,4,0.0,0.759493670886076,0.0,0.0,0.0,0.1518987341772152,0.3037974683544304,29
3.5434049129486085,0.18228471571436733,0.3739560604095459,0.04936545806877947,0.15454915923721052,317,28,11,"{'classifier__learning_rate': np.float64(0.15454915923721052), 'classifier__max_iter': 317, 'classifier__max_leaf_nodes': 28, 'classifier__min_samples_leaf': 11}",0.9848549924499015,0.9696384794543801,0.949428306680283,0.991839074382741,0.964497830932379,0.9720517367799368,0.015034407065826542,18,0.7923073769323284,0.7447142782667154,0.7112487761250266,0.7972688482875104,0.7627016590270215,0.7616481877277204,0.031738888205825516,3,0.8461538461538461,0.759493670886076,0.810126582278481,0.9113924050632911,0.8227848101265823,0.8299902629016553,0.049606096430696876,2
7.6102978706359865,0.6086540791694497,0.9556163311004638,0.1709751604048275,0.017682382012301955,306,29,14,"{'classifier__learning_rate': np.float64(0.017682382012301955), 'classifier__max_iter': 306, 'classifier__max_leaf_nodes': 29, 'classifier__min_samples_leaf': 14}",0.9869829140618968,0.9547996360307315,0.9642878807694557,0.9943014322246371,0.9678236418631443,0.973639100989973,0.014704962453323936,13,0.7888375364498098,0.7601787607949669,0.7081244165510655,0.7902370784656011,0.7478824663039779,0.7590520517130842,0.030263291722213922,9,0.0,0.7721518987341772,0.0,0.0,0.0,0.15443037974683543,0.3088607594936708,26
4.197915983200073,0.2118852326051212,0.3688178062438965,0.05779636113964282,0.09347393535449632,278,46,11,"{'classifier__learning_rate': np.float64(0.09347393535449632), 'classifier__max_iter': 278, 'classifier__max_leaf_nodes': 46, 'classifier__min_samples_leaf': 11}",0.9594160355190009,0.9306183581869433,0.909475166332286,0.9705132022339031,0.9385971600379552,0.9417239844620177,0.021517090729115753,40,0.7599351321042698,0.732891623476685,0.7043876831544484,0.7906309518922968,0.7404853890007603,0.7456661559256921,0.028703232908683703,32,0.8205128205128205,0.7341772151898734,0.7721518987341772,0.8987341772151899,0.810126582278481,0.8071405387861084,0.05499996454160077,11
3.452475166320801,0.15828044667674418,0.4097594738006592,0.06315011436500596,0.10032034240460123,195,18,9,"{'classifier__learning_rate': np.float64(0.10032034240460123), 'classifier__max_iter': 195, 'classifier__max_leaf_nodes': 18, 'classifier__min_samples_leaf': 9}",0.9868026868092815,0.9698256119720289,0.9604863775875072,0.992313514446074,0.9798130622671277,0.9778482506164039,0.011481146596981047,4,0.7916627982502815,0.7440750516414762,0.718163157145169,0.780569033310154,0.7374281915120872,0.7543796463718335,0.02749941086103674,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
4.3939656734466555,0.32042259262334527,0.5881062507629394,0.1609007205924275,0.057365523538286244,336,29,15,"{'classifier__learning_rate': np.float64(0.057365523538286244), 'classifier__max_iter': 336, 'classifier__max_leaf_nodes': 29, 'classifier__min_samples_leaf': 15}",0.9857145594873937,0.9524389836686878,0.9640144864221099,0.9945240433980482,0.9657756190677602,0.9724935384088,0.015358049857529284,17,0.7951932030835743,0.765484589352406,0.7078158656382529,0.7925347187727241,0.7499803864514113,0.7622017526596737,0.03202026904990808,2,0.0,0.7721518987341772,0.0,0.0,0.0,0.15443037974683543,0.3088607594936708,26
4.523884248733521,0.2004680018098444,0.5216540336608887,0.06878163607483115,0.048581632699606185,112,46,11,"{'classifier__learning_rate': np.float64(0.048581632699606185), 'classifier__max_iter': 112, 'classifier__max_leaf_nodes': 46, 'classifier__min_samples_leaf': 11}",0.9656481783660787,0.9221282462970024,0.9112177944241466,0.9807240984943135,0.9388933720305757,0.9437223379224233,0.026061626262853157,38,0.7385404688542807,0.7309810364393033,0.6914306663438856,0.7885709556551208,0.7478743437164064,0.7394794942017994,0.031184100107136275,35,0.8205128205128205,0.759493670886076,0.759493670886076,0.8860759493670886,0.810126582278481,0.8071405387861084,0.04681662409715397,11
4.095460844039917,0.22360720135568748,0.4601107597351074,0.1168048071295589,0.06505277605361592,185,42,6,"{'classifier__learning_rate': np.float64(0.06505277605361592), 'classifier__max_iter': 185, 'classifier__max_leaf_nodes': 42, 'classifier__min_samples_leaf': 6}",0.9665252185695791,0.9395045788335731,0.9177344582617966,0.9794739976236257,0.9558793002217764,0.9518235107020703,0.021498644834059867,33,0.7454957022458447,0.7364379761864774,0.6900023541742213,0.7941532987323665,0.7421278219132013,0.7416434306504222,0.03306435667942318,34,0.0,0.759493670886076,0.7721518987341772,0.9113924050632911,0.8227848101265823,0.6531645569620254,0.3309200683729816,16
3.5760541915893556,0.08810866739677452,0.3959516525268555,0.06499745318504543,0.12862726914542072,161,20,16,"{'classifier__learning_rate': np.float64(0.12862726914542072), 'classifier__max_iter': 161, 'classifier__max_leaf_nodes': 20, 'classifier__min_samples_leaf': 16}",0.9861223606360006,0.971639475639381,0.9651175247863628,0.9956518472553433,0.9731949712135927,0.9783452359061361,0.011013330595991393,3,0.8016679326077502,0.7428885543122513,0.7111655679132485,0.7872404080110793,0.7411170739590139,0.7568159073606686,0.03305066544977432,12,0.0,0.7721518987341772,0.0,0.0,0.0,0.15443037974683543,0.3088607594936708,26
4.662716102600098,0.09238971862156521,0.33609967231750487,0.05074113231698248,0.04544831118834681,385,25,27,"{'classifier__learning_rate': np.float64(0.04544831118834681), 'classifier__max_iter': 385, 'classifier__max_leaf_nodes': 25, 'classifier__min_samples_leaf': 27}",0.9858095345994051,0.9663624777736657,0.9608485381402506,0.9951203630788239,0.9623609027996136,0.9741003632783517,0.013800331579668094,11,0.7895403741329692,0.7383647981691998,0.7077655146168307,0.78788987161742,0.7562029330108969,0.7559526983094633,0.030917685964847317,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
3.4923916339874266,0.1655230323460482,0.21371679306030272,0.04550563037787694,0.18025734698546372,330,47,5,"{'classifier__learning_rate': np.float64(0.18025734698546372), 'classifier__max_iter': 330, 'classifier__max_leaf_nodes': 47, 'classifier__min_samples_leaf': 5}",0.959321905882764,0.9291499592343286,0.9026549165068969,0.9722481780666774,0.9506636595607325,0.94280772385028,0.024494720861508695,39,0.7680447089675857,0.7669220002588613,0.7161235334995752,0.7916622686522176,0.7534762711239832,0.7592457565004446,0.024819305473318915,8,0.8205128205128205,0.759493670886076,0.7974683544303798,0.8860759493670886,0.810126582278481,0.8147354754949692,0.0412162426010454,8
